student_id,campus,class_year,course_name,training_format,pre_test_score,post_test_score,completion_status,completion_time_days,satisfaction_score,assessment_attempts,training_hours,enrollment_date,completion_date
60589,Meridian Main Campus,M2,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,76.1,84.2,Completed,6,3.5,2,6.8,2025-03-09,2025-03-15
60589,Meridian Main Campus,M2,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,38.0,,Dropped,,2.1,2,0.9,2025-05-05,
60589,Meridian Main Campus,M2,Trauma-Informed Care & Communication,Digital Workbook,58.2,67.1,Completed,12,3.5,2,5.2,2025-09-18,2025-09-30
60589,Meridian Main Campus,M2,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,80.8,100.0,Completed,3,4.6,1,1.2,2025-08-13,2025-08-16
60589,Meridian Main Campus,M2,Empathic Communication Quick Course,Gamified Microlearning,60.5,81.3,Completed,5,4.5,2,1.8,2025-11-07,2025-11-12
60589,Meridian Main Campus,M2,Motivational Interviewing Workshop,Blended,55.1,66.7,Completed,6,4.0,2,2.6,2025-07-23,2025-07-29
60589,Meridian Main Campus,M2,Physician Wellness & Burnout Prevention,Teacher-Led Virtual,53.2,66.7,Completed,12,3.1,2,4.1,2025-11-10,2025-11-22
60590,Community Health Institute,M2,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,62.4,,In Progress,,1.9,2,2.4,2025-02-25,
60590,Community Health Institute,M2,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,62.1,77.7,Completed,35,2.9,2,6.1,2025-10-18,2025-11-22
60590,Community Health Institute,M2,Trauma-Informed Care & Communication,Digital Workbook,54.5,,Dropped,,2.0,1,1.7,2025-11-01,
60590,Community Health Institute,M2,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,54.8,73.8,Completed,3,4.2,1,0.9,2025-09-08,2025-09-11
60590,Community Health Institute,M2,Empathic Communication Quick Course,Gamified Microlearning,54.2,73.5,Completed,2,4.8,1,1.9,2025-01-28,2025-01-30
60590,Community Health Institute,M2,Understanding Implicit Bias in Clinical Decision-Making,Digital Workbook,45.2,66.5,Completed,13,4.5,2,3.3,2025-08-18,2025-08-31
60590,Community Health Institute,M2,Peer Mentorship & Clinical Team Communication,Blended,62.8,78.5,Completed,18,5.0,1,5.7,2025-01-20,2025-02-07
60591,Riverside Teaching Hospital,M3,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,52.2,53.6,Completed,13,4.1,3,6.5,2025-10-20,2025-11-02
60591,Riverside Teaching Hospital,M3,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,49.2,,Dropped,,2.1,1,1.9,2025-03-21,
60591,Riverside Teaching Hospital,M3,Trauma-Informed Care & Communication,Digital Workbook,50.4,56.1,Completed,12,2.8,1,4.8,2025-10-13,2025-10-25
60591,Riverside Teaching Hospital,M3,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,65.2,90.2,Completed,5,4.8,1,1.3,2025-09-27,2025-10-02
60591,Riverside Teaching Hospital,M3,Empathic Communication Quick Course,Gamified Microlearning,51.9,67.5,Completed,3,4.7,1,1.6,2025-08-26,2025-08-29
60591,Riverside Teaching Hospital,M3,Understanding Implicit Bias in Clinical Decision-Making,Digital Workbook,40.9,57.2,Completed,5,3.4,1,3.9,2025-08-03,2025-08-08
60592,Community Health Institute,M3,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,75.0,,Dropped,,1.6,1,1.3,2025-07-28,
60592,Community Health Institute,M3,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,57.2,68.1,Completed,25,3.0,1,7.0,2025-11-19,2025-12-14
60592,Community Health Institute,M3,Trauma-Informed Care & Communication,Digital Workbook,68.4,83.0,Completed,14,3.0,2,4.6,2025-09-19,2025-10-03
60592,Community Health Institute,M3,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,64.9,86.1,Completed,1,4.5,2,0.9,2025-09-11,2025-09-12
60592,Community Health Institute,M3,Empathic Communication Quick Course,Gamified Microlearning,77.7,98.6,Completed,3,5.0,2,1.4,2025-11-19,2025-11-22
60592,Community Health Institute,M3,Peer Mentorship & Clinical Team Communication,Blended,50.0,75.1,Completed,17,3.7,1,6.0,2025-01-13,2025-01-30
60592,Community Health Institute,M3,Motivational Interviewing Workshop,Blended,75.8,85.9,Completed,9,4.2,1,3.2,2025-11-12,2025-11-21
60593,Community Health Institute,M3,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,61.2,57.8,Completed,20,3.1,1,5.8,2025-05-13,2025-06-02
60593,Community Health Institute,M3,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,36.2,34.3,Completed,33,4.3,1,6.8,2025-09-13,2025-10-16
60593,Community Health Institute,M3,Trauma-Informed Care & Communication,Digital Workbook,44.3,,In Progress,,2.6,3,1.5,2025-06-14,
60593,Community Health Institute,M3,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,51.0,69.9,Completed,4,5.0,2,1.2,2025-10-09,2025-10-13
60593,Community Health Institute,M3,Empathic Communication Quick Course,Gamified Microlearning,47.7,63.5,Completed,4,4.6,2,1.8,2025-09-15,2025-09-19
60593,Community Health Institute,M3,Intro to Cognitive Behavioral Therapy for Primary Care,Teacher-Led Virtual,49.8,69.9,Completed,7,4.1,2,3.6,2025-04-19,2025-04-26
60594,Community Health Institute,M2,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,82.8,,In Progress,,2.7,2,1.9,2025-10-19,
60594,Community Health Institute,M2,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,58.0,,Dropped,,1.4,2,0.9,2025-09-23,
60594,Community Health Institute,M2,Trauma-Informed Care & Communication,Digital Workbook,67.0,75.8,Completed,15,3.3,1,4.5,2025-10-17,2025-11-01
60594,Community Health Institute,M2,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,84.4,100.0,Completed,4,5.0,2,0.9,2025-09-18,2025-09-22
60594,Community Health Institute,M2,Empathic Communication Quick Course,Gamified Microlearning,65.9,94.0,Completed,6,4.8,1,1.5,2025-02-26,2025-03-04
60594,Community Health Institute,M2,Understanding Implicit Bias in Clinical Decision-Making,Digital Workbook,69.0,85.5,Completed,11,3.9,1,3.8,2025-09-28,2025-10-09
60595,University Health Partners,M4,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,72.3,,In Progress,,2.5,3,3.2,2025-10-25,
60595,University Health Partners,M4,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,61.0,71.5,Completed,22,3.3,2,5.7,2025-02-22,2025-03-16
60595,University Health Partners,M4,Trauma-Informed Care & Communication,Digital Workbook,85.4,100.0,Completed,14,3.9,1,5.8,2025-06-29,2025-07-13
60595,University Health Partners,M4,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,55.3,72.5,Completed,3,4.2,1,1.3,2025-08-26,2025-08-29
60595,University Health Partners,M4,Empathic Communication Quick Course,Gamified Microlearning,92.1,100.0,Completed,4,3.7,1,1.6,2025-07-10,2025-07-14
60595,University Health Partners,M4,Understanding Implicit Bias in Clinical Decision-Making,Digital Workbook,74.7,92.0,Completed,8,4.1,2,3.7,2025-01-30,2025-02-07
60595,University Health Partners,M4,Motivational Interviewing Workshop,Blended,72.4,93.6,Completed,10,4.7,2,3.1,2025-02-10,2025-02-20
60596,Lakeside Medical Center,M3,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,53.9,69.1,Completed,11,3.5,2,7.0,2025-03-29,2025-04-09
60596,Lakeside Medical Center,M3,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,66.3,69.5,Completed,27,2.5,1,5.9,2025-03-16,2025-04-12
60596,Lakeside Medical Center,M3,Trauma-Informed Care & Communication,Digital Workbook,59.5,66.1,Completed,17,3.4,2,5.1,2025-09-25,2025-10-12
60596,Lakeside Medical Center,M3,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,74.9,96.2,Completed,3,4.7,1,0.9,2025-05-21,2025-05-24
60596,Lakeside Medical Center,M3,Empathic Communication Quick Course,Gamified Microlearning,49.7,76.8,Completed,4,4.2,1,1.8,2025-04-20,2025-04-24
60596,Lakeside Medical Center,M3,Intro to Cognitive Behavioral Therapy for Primary Care,Teacher-Led Virtual,50.1,78.1,Completed,9,4.3,1,3.8,2025-02-21,2025-03-02
60596,Lakeside Medical Center,M3,Physician Wellness & Burnout Prevention,Teacher-Led Virtual,73.6,92.9,Completed,17,3.4,1,3.4,2025-03-29,2025-04-15
60597,University Health Partners,M2,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,59.6,,Dropped,,2.1,2,0.4,2025-03-24,
60597,University Health Partners,M2,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,64.7,76.1,Completed,20,3.5,1,6.9,2025-02-27,2025-03-19
60597,University Health Partners,M2,Trauma-Informed Care & Communication,Digital Workbook,72.9,,In Progress,,2.7,2,1.5,2025-04-25,
60597,University Health Partners,M2,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,67.4,91.7,Completed,3,4.6,1,1.3,2025-01-13,2025-01-16
60597,University Health Partners,M2,Empathic Communication Quick Course,Gamified Microlearning,69.1,89.4,Completed,4,5.0,2,1.7,2025-08-30,2025-09-03
60597,University Health Partners,M2,Physician Wellness & Burnout Prevention,Teacher-Led Virtual,48.2,70.7,Completed,17,4.1,1,4.8,2025-03-09,2025-03-26
60598,Lakeside Medical Center,M1,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,51.2,56.4,Completed,17,3.1,1,7.1,2025-08-04,2025-08-21
60598,Lakeside Medical Center,M1,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,54.8,,Dropped,,2.0,1,1.4,2025-03-04,
60598,Lakeside Medical Center,M1,Trauma-Informed Care & Communication,Digital Workbook,57.7,,Not Started,,,0,0.0,2025-09-11,
60598,Lakeside Medical Center,M1,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,52.0,65.2,Completed,3,4.8,1,0.9,2025-11-04,2025-11-07
60598,Lakeside Medical Center,M1,Empathic Communication Quick Course,Gamified Microlearning,49.3,64.1,Completed,3,4.6,2,1.7,2025-09-02,2025-09-05
60598,Lakeside Medical Center,M1,Understanding Implicit Bias in Clinical Decision-Making,Digital Workbook,47.4,59.8,Completed,8,4.7,1,3.8,2025-08-08,2025-08-16
60598,Lakeside Medical Center,M1,Physician Wellness & Burnout Prevention,Teacher-Led Virtual,51.0,,Not Started,,,0,0.0,2025-07-01,
60598,Lakeside Medical Center,M1,Intro to Cognitive Behavioral Therapy for Primary Care,Teacher-Led Virtual,52.9,72.7,Completed,14,3.6,1,3.0,2025-06-28,2025-07-12
60599,Community Health Institute,M1,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,48.7,,In Progress,,2.9,2,4.2,2025-10-27,
60599,Community Health Institute,M1,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,56.2,63.9,Completed,29,3.1,2,5.9,2025-01-08,2025-02-06
60599,Community Health Institute,M1,Trauma-Informed Care & Communication,Digital Workbook,47.1,,Dropped,,1.5,2,1.6,2025-07-18,
60599,Community Health Institute,M1,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,57.7,76.2,Completed,3,4.0,1,1.2,2025-08-28,2025-08-31
60599,Community Health Institute,M1,Empathic Communication Quick Course,Gamified Microlearning,51.8,63.2,Completed,6,4.5,1,1.7,2025-05-10,2025-05-16
60599,Community Health Institute,M1,Understanding Implicit Bias in Clinical Decision-Making,Digital Workbook,42.4,61.7,Completed,13,3.8,3,3.9,2025-09-27,2025-10-10
60600,University Health Partners,M4,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,52.4,,In Progress,,2.7,2,3.5,2025-04-07,
60600,University Health Partners,M4,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,77.8,,In Progress,,2.9,2,1.6,2025-11-02,
60600,University Health Partners,M4,Trauma-Informed Care & Communication,Digital Workbook,51.4,69.3,Completed,11,4.7,2,3.9,2025-09-30,2025-10-11
60600,University Health Partners,M4,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,55.3,70.6,Completed,4,3.7,1,1.1,2025-02-13,2025-02-17
60600,University Health Partners,M4,Empathic Communication Quick Course,Gamified Microlearning,70.3,90.0,Completed,5,4.3,1,1.5,2025-09-01,2025-09-06
60600,University Health Partners,M4,Intro to Cognitive Behavioral Therapy for Primary Care,Teacher-Led Virtual,71.7,81.4,Completed,11,3.9,2,3.3,2025-04-04,2025-04-15
60600,University Health Partners,M4,Motivational Interviewing Workshop,Blended,49.6,61.8,Completed,8,3.9,1,2.4,2025-10-14,2025-10-22
60600,University Health Partners,M4,Physician Wellness & Burnout Prevention,Teacher-Led Virtual,48.3,67.8,Completed,10,3.9,2,5.1,2025-02-26,2025-03-08
60601,Community Health Institute,M3,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,46.6,53.7,Completed,20,3.2,2,6.5,2025-02-04,2025-02-24
60601,Community Health Institute,M3,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,31.8,35.9,Completed,12,3.3,2,6.3,2025-06-22,2025-07-04
60601,Community Health Institute,M3,Trauma-Informed Care & Communication,Digital Workbook,34.7,33.5,Completed,15,3.1,1,3.9,2025-04-01,2025-04-16
60601,Community Health Institute,M3,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,50.6,63.5,Completed,3,4.6,2,1.3,2025-08-02,2025-08-05
60601,Community Health Institute,M3,Empathic Communication Quick Course,Gamified Microlearning,42.6,49.4,Completed,3,4.0,1,1.8,2025-11-14,2025-11-17
60601,Community Health Institute,M3,Physician Wellness & Burnout Prevention,Teacher-Led Virtual,29.1,36.5,Completed,4,3.6,2,4.1,2025-07-20,2025-07-24
60601,Community Health Institute,M3,Peer Mentorship & Clinical Team Communication,Blended,42.8,49.8,Completed,23,4.3,3,5.8,2025-02-25,2025-03-20
60602,Lakeside Medical Center,M4,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,76.3,,In Progress,,3.4,1,2.4,2025-10-24,
60602,Lakeside Medical Center,M4,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,80.1,,In Progress,,2.3,1,2.8,2025-03-02,
60602,Lakeside Medical Center,M4,Trauma-Informed Care & Communication,Digital Workbook,82.3,87.1,Completed,19,2.9,1,3.9,2025-09-08,2025-09-27
60602,Lakeside Medical Center,M4,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,53.0,81.6,Completed,3,4.8,1,1.0,2025-02-25,2025-02-28
60602,Lakeside Medical Center,M4,Empathic Communication Quick Course,Gamified Microlearning,87.7,100.0,Completed,4,4.5,2,1.4,2025-05-15,2025-05-19
60602,Lakeside Medical Center,M4,Understanding Implicit Bias in Clinical Decision-Making,Digital Workbook,67.8,90.9,Completed,11,4.2,1,3.4,2025-06-01,2025-06-12
60602,Lakeside Medical Center,M4,Motivational Interviewing Workshop,Blended,65.1,90.7,Completed,4,4.3,1,2.6,2025-09-05,2025-09-09
60602,Lakeside Medical Center,M4,Peer Mentorship & Clinical Team Communication,Blended,83.9,100.0,Completed,5,3.7,2,6.0,2025-09-11,2025-09-16
60603,Riverside Teaching Hospital,M4,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,75.2,84.0,Completed,13,3.7,1,5.9,2025-05-13,2025-05-26
60603,Riverside Teaching Hospital,M4,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,81.4,93.1,Completed,22,3.3,2,6.9,2025-06-08,2025-06-30
60603,Riverside Teaching Hospital,M4,Trauma-Informed Care & Communication,Digital Workbook,57.4,,In Progress,,2.0,2,2.1,2025-02-20,
60603,Riverside Teaching Hospital,M4,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,73.1,94.7,Completed,2,3.5,1,1.2,2025-02-08,2025-02-10
60603,Riverside Teaching Hospital,M4,Empathic Communication Quick Course,Gamified Microlearning,49.4,67.9,Completed,2,4.3,2,1.8,2025-06-10,2025-06-12
60603,Riverside Teaching Hospital,M4,Peer Mentorship & Clinical Team Communication,Blended,68.5,89.6,Completed,25,4.4,2,6.6,2025-01-10,2025-02-04
60604,Lakeside Medical Center,M3,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,38.7,,In Progress,,2.5,3,3.6,2025-05-21,
60604,Lakeside Medical Center,M3,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,55.3,53.3,Completed,13,2.9,3,7.1,2025-02-09,2025-02-22
60604,Lakeside Medical Center,M3,Trauma-Informed Care & Communication,Digital Workbook,42.1,36.1,Completed,17,2.8,1,5.6,2025-05-23,2025-06-09
60604,Lakeside Medical Center,M3,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,39.9,53.6,Completed,1,4.7,1,0.9,2025-06-13,2025-06-14
60604,Lakeside Medical Center,M3,Empathic Communication Quick Course,Gamified Microlearning,45.0,64.9,Completed,7,4.6,3,1.9,2025-03-12,2025-03-19
60604,Lakeside Medical Center,M3,Physician Wellness & Burnout Prevention,Teacher-Led Virtual,48.8,54.4,Completed,18,4.1,3,3.9,2025-10-22,2025-11-09
60605,Meridian Main Campus,M4,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,63.7,67.6,Completed,13,3.7,1,5.3,2025-09-22,2025-10-05
60605,Meridian Main Campus,M4,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,75.4,,Not Started,,,0,0.0,2025-06-20,
60605,Meridian Main Campus,M4,Trauma-Informed Care & Communication,Digital Workbook,57.6,,In Progress,,3.1,2,2.2,2025-06-27,
60605,Meridian Main Campus,M4,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,46.2,63.2,Completed,2,4.3,2,1.1,2025-01-17,2025-01-19
60605,Meridian Main Campus,M4,Empathic Communication Quick Course,Gamified Microlearning,55.6,74.1,Completed,5,4.4,3,1.3,2025-04-19,2025-04-24
60605,Meridian Main Campus,M4,Motivational Interviewing Workshop,Blended,40.5,,In Progress,,3.8,2,1.6,2025-10-09,
60606,Meridian Main Campus,M2,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,50.4,,Not Started,,,0,0.0,2025-09-19,
60606,Meridian Main Campus,M2,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,72.2,84.9,Completed,24,3.3,3,6.5,2025-06-26,2025-07-20
60606,Meridian Main Campus,M2,Trauma-Informed Care & Communication,Digital Workbook,63.0,,Dropped,,2.2,1,1.5,2025-03-04,
60606,Meridian Main Campus,M2,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,65.9,85.7,Completed,3,4.3,1,1.3,2025-02-04,2025-02-07
60606,Meridian Main Campus,M2,Empathic Communication Quick Course,Gamified Microlearning,54.6,71.0,Completed,5,3.9,2,1.8,2025-05-02,2025-05-07
60606,Meridian Main Campus,M2,Understanding Implicit Bias in Clinical Decision-Making,Digital Workbook,60.8,74.8,Completed,6,3.4,2,3.5,2025-01-17,2025-01-23
60607,Lakeside Medical Center,M2,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,79.3,,In Progress,,3.2,2,2.7,2025-01-26,
60607,Lakeside Medical Center,M2,"Recognizing Depression, Anxiety & Suicide Risk",Digital Workbook,71.4,80.9,Completed,17,3.6,3,4.8,2025-04-26,2025-05-13
60607,Lakeside Medical Center,M2,Trauma-Informed Care & Communication,Digital Workbook,71.8,86.0,Completed,15,4.1,2,4.6,2025-09-16,2025-10-01
60607,Lakeside Medical Center,M2,De-escalation Micro-Skills for Acute Distress,Gamified Microlearning,69.8,86.4,Completed,2,4.6,1,1.1,2025-11-08,2025-11-10
60607,Lakeside Medical Center,M2,Empathic Communication Quick Course,Gamified Microlearning,59.4,84.6,Completed,6,5.0,1,1.9,2025-01-16,2025-01-22
60607,Lakeside Medical Center,M2,Intro to Cognitive Behavioral Therapy for Primary Care,Teacher-Led Virtual,61.8,78.2,Completed,7,3.5,1,3.1,2025-10-12,2025-10-19
60607,Lakeside Medical Center,M2,Motivational Interviewing Workshop,Blended,64.6,85.2,Completed,8,4.2,1,3.0,2025-07-16,2025-07-24
60608,Riverside Teaching Hospital,M3,Psychiatric Interviewing & Mental Status Examination,Digital Workbook,42.2,,In Progress,,2.1,3,2.8,2025-03-09,
